order_id,item,price,notes,status,event_time,sale_date
2653,orange,45.0,Nostrud ex ad amet et adipiscing duis ullamco ex.,delivered,2025-06-14,2025-08-21
2503,mango,12.5,Incididunt incididunt ex duis et incididunt ea enim ipsum.,ordered,2026-03-29,2025-04-15
1055,Apple,N/A,Consequat ut et commodo ex enim voluptate ex.,delivered,2025-03-04,2025-08-10
1200,Apple,100.0,Voluptate minim ea irure incididunt sit incididunt duis ut laboris.,delivered,2025-02-21,2025-06-15
2152,ORANGE,100.0,Ea dolore minim voluptate irure elit minim incididunt ipsum magna.,shipped,2025-05-20,2025-01-11
1912,mango,N/A,Enim dolor consequat sed labore aliquip reprehenderit magna magna.,packed,2026-01-02,2025-05-09
1446,apple,22.99,Ad enim dolor irure nisi commodo minim in voluptate nostrud eiusmod dolor labore.,shipped,2025-08-29,2025-09-23
1012,Mango,12.5,Minim consequat ea enim quis aliquip reprehenderit labore duis aliqua tempor lorem sed.,shipped,2026-02-26,2026-04-07
1118,Apple,5.5,Ut labore adipiscing duis nostrud aute eiusmod ea tempor duis enim.,delivered,2025-05-14,2026-04-12
2492,Banana,45.0,Ut elit ullamco enim amet sit ut et.,delivered,2026-03-13,2025-05-04
2983,Apple,8.0,Elit ea adipiscing aute et incididunt consequat magna veniam ipsum elit.,ordered,2026-03-12,2025-01-09
1424,APPLE,45.0,Ipsum elit magna reprehenderit quis veniam amet voluptate tempor.,delivered,2025-10-03,2026-05-23
2697,orange,12.5,Veniam aute ut aute ex dolor commodo sit dolor ut ea.,shipped,2025-01-12,2025-02-03
1596,APPLE,N/A,Elit consequat elit dolor dolore do amet commodo adipiscing.,shipped,2026-03-31,2026-03-20
1494,apple,12.5,Do quis aliquip ex ut dolor aute exercitation exercitation voluptate ut ut.,packed,2025-08-19,2025-05-11
1946,ORANGE,5.5,Veniam sit irure consectetur dolore labore dolor reprehenderit quis.,delivered,2025-03-02,2025-05-09
2700,mango,22.99,Dolore labore elit aute veniam ut voluptate nostrud tempor ex nostrud.,ordered,2026-04-09,2025-01-01
2035,apple,22.99,Consequat aliqua ad et magna aute elit veniam laboris dolor.,packed,2025-02-17,2025-06-19
1381,orange,100.0,Consequat incididunt commodo exercitation incididunt veniam dolor nostrud elit adipiscing reprehenderit eiusmod elit reprehenderit.,packed,2026-01-02,2025-03-10
1083,ORANGE,100.0,Commodo labore reprehenderit amet irure do labore labore ut irure do magna ad.,shipped,2025-08-02,2025-07-18
2546,Banana,N/A,Incididunt eiusmod dolor nostrud consectetur commodo ipsum quis aliquip.,packed,2025-05-06,2025-05-10
2703,banana,error,Adipiscing quis ut labore nostrud ut aute nostrud.,packed,2025-02-27,2025-05-01
1292,Banana,5.5,Sed enim ut et adipiscing irure dolore nostrud aute ullamco quis.,delivered,2025-12-17,2025-04-11
2200,ORANGE,45.0,Ut ut amet dolore aliquip consectetur aliqua in enim adipiscing duis.,delivered,2025-09-15,2026-01-28
1210,ORANGE,12.5,Aliqua ut ex ipsum quis adipiscing aliquip minim tempor aute tempor sed.,ordered,2025-03-06,2025-12-29
2415,Banana,100.0,Lorem amet do ea amet ullamco incididunt laboris dolor duis.,delivered,2026-04-18,2025-05-24
1534,Apple,45.0,Nisi eiusmod consectetur reprehenderit ad eiusmod consequat ullamco nisi ut.,ordered,2025-07-04,2025-01-08
1619,apple,5.5,Ipsum ad dolore quis reprehenderit aute ex nostrud voluptate aliqua amet.,ordered,2025-06-19,2025-12-15
1956,apple,error,Tempor aute labore ad ea aliquip minim consequat veniam reprehenderit ut.,delivered,2026-05-05,2025-05-19
1828,ORANGE,12.5,Ad magna consectetur nostrud elit ut do ea aute aliquip sit nostrud elit.,packed,2025-06-26,2025-07-07
2780,Mango,12.5,Amet elit aliquip laboris ullamco elit aute incididunt elit magna nostrud eiusmod elit lorem.,packed,2025-06-16,2025-09-09
2888,banana,8.0,Quis elit lorem lorem ut magna elit nisi ipsum magna.,ordered,2025-09-26,2025-12-17
2695,Orange,100.0,Sed dolor consequat ullamco lorem do sit aliquip sit do et.,packed,2025-07-01,2025-05-18
1328,banana,5.5,Sit nostrud dolore lorem dolor reprehenderit in adipiscing.,delivered,2025-02-08,2025-11-25
1819,banana,22.99,Dolor ex consequat dolor reprehenderit aute dolore do.,shipped,2025-01-11,2025-01-16
2172,Mango,N/A,Elit tempor sit consequat laboris duis laboris sed aute sed magna.,ordered,2025-09-23,2025-10-17
2459,orange,22.99,Consectetur sed amet et irure incididunt dolor sed elit enim.,delivered,2026-01-06,2026-05-04
2947,mango,12.5,Duis sed eiusmod incididunt exercitation ipsum tempor aliqua dolor labore labore.,delivered,2025-01-21,2025-03-30
2711,Apple,N/A,Incididunt elit aute incididunt do ut ea sit ad.,packed,2025-10-03,2025-12-20
1877,Mango,N/A,Consequat quis ut ex lorem et incididunt veniam ex dolore ex magna.,ordered,2025-10-15,2026-04-24
1354,Banana,22.99,Ut dolor lorem reprehenderit nostrud do aute exercitation ut aliquip tempor sit aliquip.,packed,2025-11-25,2025-01-17
2710,Orange,N/A,Minim tempor aliqua ut duis ullamco aliquip incididunt ut reprehenderit minim.,shipped,2025-08-06,2026-04-14
1104,mango,22.99,Veniam ut laboris duis aute tempor magna enim.,delivered,2025-08-28,2026-02-18
2133,orange,100.0,Incididunt nisi minim consequat ex quis in adipiscing enim nisi quis amet ea.,shipped,2025-12-09,2025-02-11
2428,Apple,22.99,Incididunt eiusmod magna aute ipsum irure do eiusmod.,shipped,2026-03-12,2025-09-09
1432,Orange,22.99,Ullamco laboris lorem magna ut irure consectetur in elit elit magna.,delivered,2025-10-15,2025-03-25
2258,Orange,5.5,Ullamco aliqua do ex nisi commodo dolor enim sed magna ut commodo.,delivered,2026-02-14,2025-01-25
2519,Mango,100.0,Lorem laboris ut consectetur consequat nisi dolor ullamco quis ex ex veniam magna aliquip.,ordered,2026-02-21,2026-02-05
1421,ORANGE,12.5,Dolor ex quis reprehenderit irure lorem sed commodo quis ex ad exercitation laboris quis.,packed,2026-05-18,2025-05-03
2150,ORANGE,22.99,Ut aute sed commodo ut ut dolor lorem aliqua consequat exercitation elit nostrud.,packed,2025-01-31,2025-07-31
2470,APPLE,N/A,Nisi eiusmod labore nisi ullamco nisi amet et.,delivered,2026-04-06,2025-01-28
1779,APPLE,45.0,Exercitation consequat aliqua lorem tempor exercitation adipiscing voluptate.,packed,2025-10-12,2025-09-09
2662,Orange,45.0,Aute nisi aliquip enim veniam magna ad dolor dolore dolore ullamco laboris nisi labore.,ordered,2025-04-16,2026-01-24
2332,banana,45.0,Laboris amet lorem in ea amet dolor nostrud adipiscing ullamco ipsum aute sed minim.,ordered,2025-03-09,2026-04-11
1326,mango,45.0,Elit in veniam laboris ea consequat duis labore in laboris lorem adipiscing.,shipped,2025-07-08,2026-04-24
2292,banana,8.0,Aliqua lorem in nisi ut irure dolore amet.,delivered,2026-02-20,2026-02-06
1271,Orange,12.5,Consectetur lorem exercitation ut ullamco commodo voluptate aliqua laboris aute incididunt do.,delivered,2025-07-08,2025-09-17
1684,apple,5.5,Sit lorem ex commodo in adipiscing adipiscing aute.,packed,2026-02-22,2025-01-20
2199,orange,45.0,Ut eiusmod elit dolor quis magna consequat ut eiusmod.,delivered,2026-04-05,2025-01-01
1270,banana,N/A,Ut duis irure ut et do ex tempor ex ut consequat.,shipped,2025-10-13,2025-01-17
2988,Banana,22.99,Ut duis irure veniam consectetur aute quis voluptate eiusmod et in magna adipiscing sed.,packed,2025-08-25,2026-03-15
1078,mango,22.99,Ut ea reprehenderit magna nostrud consectetur nostrud quis enim dolor irure irure consectetur dolor.,shipped,2025-07-10,2026-02-01
1377,ORANGE,22.99,Exercitation lorem magna sit ut in nostrud elit irure dolore voluptate dolor.,packed,2025-09-11,2025-08-09
1656,apple,5.5,Reprehenderit veniam ut ad exercitation dolore ea lorem consectetur eiusmod elit minim aute eiusmod.,packed,2025-04-08,2025-12-02
1409,APPLE,N/A,Nostrud adipiscing consectetur lorem lorem dolor incididunt laboris laboris enim magna duis aliquip in.,shipped,2025-08-21,2025-02-04
2783,banana,8.0,Incididunt lorem minim quis ut irure duis enim ipsum.,delivered,2025-12-02,2026-01-28
1608,ORANGE,45.0,Dolor labore reprehenderit ullamco dolor elit labore do quis enim.,delivered,2026-03-15,2025-04-15
2274,banana,22.99,Dolor quis voluptate ea dolor voluptate ipsum voluptate et.,packed,2025-01-05,2025-03-29
1970,Mango,N/A,In ut magna amet minim quis voluptate adipiscing ex dolor ullamco ea duis.,ordered,2025-11-14,2025-09-11
2628,banana,5.5,Consectetur elit do sit sed laboris ut magna lorem ad.,delivered,2025-07-21,2025-06-23
1150,Apple,100.0,Do sit quis laboris reprehenderit adipiscing labore exercitation.,ordered,2025-07-23,2026-05-11
1396,Banana,5.5,Sed aliquip commodo duis ut duis incididunt exercitation.,shipped,2026-05-21,2026-03-18
1052,Apple,22.99,Consectetur do voluptate dolor irure nisi enim ut ea exercitation ea ullamco voluptate nisi.,shipped,2025-04-02,2026-05-10
2423,Banana,45.0,Veniam labore tempor dolore reprehenderit ipsum commodo quis et lorem labore aliquip aliquip commodo.,shipped,2026-04-08,2025-09-24
1555,APPLE,22.99,Et nostrud consectetur magna ullamco consequat lorem incididunt nostrud irure commodo ut ut.,shipped,2025-05-01,2025-10-10
1037,Banana,45.0,Sit veniam nisi nostrud dolore adipiscing in aliquip eiusmod.,shipped,2026-02-13,2025-10-13
2286,Orange,5.5,Veniam adipiscing ut exercitation labore reprehenderit dolore nisi ut sed sed eiusmod.,delivered,2025-05-16,2025-07-24
1113,Banana,5.5,Tempor lorem dolor irure ex duis enim ad reprehenderit quis.,ordered,2025-06-22,2025-02-12
2391,orange,8.0,Duis consequat ullamco voluptate aute sit sed duis adipiscing dolore amet labore.,shipped,2025-12-13,2025-02-18
1702,ORANGE,22.99,Sed consectetur nostrud magna incididunt ut nisi voluptate adipiscing.,shipped,2025-08-20,2026-04-27
2388,Orange,5.5,In et tempor enim ut ea aute nisi nisi consectetur ullamco.,packed,2025-03-23,2026-03-31
2537,orange,error,Ex consequat quis aliquip quis aliqua commodo commodo voluptate consectetur magna.,packed,2025-12-01,2026-01-20
2889,Orange,100.0,Reprehenderit consectetur dolore aliquip incididunt consectetur enim veniam ut.,packed,2026-02-02,2026-02-15
1099,Mango,12.5,Eiusmod magna eiusmod consequat et consectetur minim ullamco ullamco aliqua duis.,ordered,2025-01-12,2025-08-10
2201,Orange,8.0,Dolor aliquip ullamco adipiscing consectetur exercitation labore nisi ex.,delivered,2026-01-15,2026-04-24
2425,APPLE,100.0,Duis quis consequat reprehenderit ipsum exercitation minim ipsum aute.,delivered,2025-12-24,2026-05-20
2913,banana,100.0,Commodo voluptate nostrud consectetur ut ex reprehenderit incididunt incididunt labore.,ordered,2025-05-08,2025-01-17
2291,apple,8.0,Veniam dolore ullamco minim incididunt duis incididunt labore voluptate adipiscing elit commodo et.,ordered,2026-05-21,2026-05-22
1107,Mango,22.99,Lorem reprehenderit magna commodo duis ut aliqua ut incididunt aute adipiscing.,delivered,2026-02-20,2025-01-17
1268,Banana,100.0,Voluptate et et sit reprehenderit nisi dolor do aliquip in aliqua commodo ut dolor.,delivered,2025-03-05,2026-01-18
1264,ORANGE,error,Sit eiusmod labore ut tempor ut reprehenderit aliquip et amet.,shipped,2026-04-24,2025-02-25
1653,Apple,8.0,In sit ullamco minim quis magna reprehenderit in duis magna do labore.,ordered,2025-08-29,2025-07-19
2804,Mango,5.5,Exercitation quis magna reprehenderit dolore enim ea reprehenderit voluptate nisi.,delivered,2025-04-01,2025-09-29
1500,Orange,8.0,Elit ipsum et ad do duis adipiscing ut ut do nisi do.,delivered,2025-10-24,2025-09-23
1081,ORANGE,45.0,Eiusmod elit dolore commodo reprehenderit dolore duis laboris tempor aliqua.,packed,2025-06-13,2025-08-18
2476,apple,100.0,Adipiscing consectetur nisi lorem amet nisi lorem aliqua sed ex elit tempor consectetur.,shipped,2026-05-22,2025-03-14
2238,APPLE,45.0,Lorem laboris labore ut sit duis nisi consectetur dolore dolor ut aliqua.,ordered,2025-07-26,2025-08-15
1254,Orange,12.5,Consequat ea voluptate do adipiscing ea aliqua exercitation ea dolor ad enim do.,ordered,2026-03-01,2025-02-04
2955,mango,22.99,Aliquip ipsum commodo lorem quis dolor dolore ipsum exercitation elit.,shipped,2025-05-19,2025-10-22
1173,Orange,5.5,Ut aliquip consectetur ad lorem ullamco aliqua ea et elit ut consectetur quis lorem.,delivered,2025-06-13,2025-01-15
2725,Orange,N/A,Magna commodo laboris et duis commodo magna reprehenderit tempor magna sit quis tempor.,delivered,2025-08-02,2025-04-17
2070,Banana,5.5,Quis veniam tempor voluptate ea tempor dolor ad ipsum aliquip irure commodo lorem.,shipped,2025-08-01,2025-05-27
2686,mango,22.99,Do consectetur do nostrud irure amet amet ut nostrud in.,ordered,2025-04-17,2025-12-04
2261,banana,100.0,Eiusmod lorem sit nisi aliqua ut dolor elit dolor.,shipped,2026-05-25,2025-11-04
1353,ORANGE,100.0,Ut ex nisi dolor minim ad adipiscing reprehenderit sed minim veniam.,delivered,2025-03-01,2025-12-04
2346,apple,error,Dolore dolor nisi voluptate sed aliquip quis et.,shipped,2026-04-24,2025-10-05
1801,Orange,100.0,Aliqua ut tempor ea dolore aute veniam reprehenderit duis duis ut sed.,ordered,2025-02-21,2025-03-02
2175,ORANGE,22.99,Dolore consectetur amet ut irure aliquip nisi magna.,shipped,2025-12-05,2026-05-27
2362,apple,22.99,Labore ex irure et voluptate elit enim tempor lorem dolore.,delivered,2025-12-12,2026-03-01
2655,apple,45.0,Nisi et magna et ut adipiscing irure aute tempor ea.,delivered,2025-10-31,2025-01-06
1294,Banana,N/A,Magna minim aliqua minim eiusmod ut enim ipsum dolor lorem eiusmod sed.,shipped,2025-10-02,2025-06-07
2876,Banana,22.99,Elit commodo labore dolor exercitation minim ipsum exercitation.,shipped,2025-03-12,2025-08-06
1551,APPLE,12.5,Ea ullamco consequat enim enim duis consequat quis enim duis labore adipiscing.,shipped,2025-04-23,2025-08-03
1742,mango,error,Lorem ut ipsum sed ex dolore nisi incididunt ad voluptate quis ad.,packed,2025-09-15,2025-01-20
2819,Mango,12.5,Laboris aliqua elit exercitation tempor ullamco commodo ipsum eiusmod.,ordered,2025-12-29,2025-05-24
1680,apple,error,Duis lorem sed ut ipsum amet aliquip laboris enim minim ut exercitation.,ordered,2025-11-13,2025-03-10
2051,mango,error,Minim adipiscing lorem minim aliquip duis ut ullamco aute nisi commodo tempor quis.,packed,2025-09-08,2025-08-14
1344,mango,12.5,Ullamco aliquip dolore exercitation incididunt ut duis incididunt minim amet voluptate sed lorem.,delivered,2025-07-06,2025-08-07
2345,orange,100.0,Voluptate minim irure ex enim ad incididunt adipiscing.,delivered,2026-01-06,2025-12-15
2153,banana,22.99,Veniam consequat in dolor eiusmod ut adipiscing laboris consectetur exercitation in ipsum.,packed,2025-06-25,2025-08-22
1965,APPLE,12.5,Ut commodo voluptate ut tempor commodo veniam ullamco.,ordered,2025-10-15,2026-04-23
1914,APPLE,100.0,Tempor exercitation ut ad ut nostrud sit consequat aute veniam nisi duis ex.,delivered,2025-03-09,2025-12-28
2194,orange,100.0,Nostrud veniam ut ad exercitation ut dolore magna veniam ad veniam.,delivered,2026-02-25,2025-07-30
2075,Orange,45.0,Nisi magna adipiscing nostrud nisi elit in ea.,ordered,2025-12-08,2025-04-01
2120,apple,8.0,Dolor ullamco veniam ullamco duis ea amet ex consequat.,ordered,2026-05-16,2025-01-08
2874,mango,22.99,Ex reprehenderit ipsum consectetur ut consectetur enim adipiscing veniam dolore exercitation do tempor.,delivered,2025-11-08,2026-04-11
2886,Orange,N/A,Ut aliqua labore ad magna minim aliquip do reprehenderit labore nisi lorem enim.,packed,2025-04-14,2025-06-24
2720,Banana,8.0,Labore ullamco nisi ea aliqua irure et ullamco minim exercitation.,packed,2025-10-08,2025-10-14
1539,Orange,error,Voluptate veniam amet sit dolor irure in laboris ut ex.,packed,2025-11-27,2025-02-20
1406,mango,5.5,Ut ex consequat ea nostrud aliquip nostrud aliqua.,delivered,2026-04-03,2025-02-24
2789,ORANGE,N/A,Reprehenderit commodo exercitation et minim tempor reprehenderit quis incididunt dolor voluptate consequat aliqua.,delivered,2025-11-02,2025-01-23
1135,mango,N/A,Exercitation enim ex ad sed consectetur nostrud ad ut.,packed,2025-05-31,2026-03-26
1478,orange,22.99,Ea sed ipsum quis sit quis dolor laboris ullamco voluptate do elit.,ordered,2026-01-20,2026-01-17
1141,apple,100.0,Aliquip veniam nostrud commodo ipsum enim sed incididunt dolore enim eiusmod elit consectetur.,shipped,2025-10-18,2025-03-26
2887,Apple,error,In dolor amet dolor lorem lorem adipiscing elit minim amet quis sit consequat.,shipped,2025-04-12,2025-08-22
2613,banana,error,Enim ut dolor nostrud consequat sed enim ut ipsum voluptate nostrud ut consectetur.,delivered,2025-10-23,2025-09-05
2988,Banana,12.5,Adipiscing reprehenderit ullamco reprehenderit ex quis ullamco dolore consequat consectetur irure magna ut consectetur.,delivered,2026-03-02,2026-02-28
1891,orange,12.5,Voluptate ex dolor tempor commodo dolor consectetur duis consectetur.,packed,2025-10-03,2025-02-10
1148,Banana,5.5,Veniam irure enim exercitation lorem enim ut sit adipiscing ut consequat.,ordered,2025-10-08,2025-10-28
1055,APPLE,45.0,Eiusmod duis dolor ut magna et aute adipiscing commodo.,ordered,2025-04-23,2026-01-28
1504,Apple,45.0,Do quis ea et irure dolore exercitation labore nostrud adipiscing elit.,delivered,2026-01-20,2025-09-27
2662,orange,error,Ipsum do duis commodo consequat ut reprehenderit aliquip labore dolor aliquip sed.,shipped,2025-10-23,2025-09-19
2792,apple,22.99,Adipiscing minim veniam quis incididunt ex reprehenderit dolor dolor tempor aliquip.,ordered,2026-01-18,2026-05-09
1598,APPLE,N/A,Et amet nisi nostrud minim enim consequat do consectetur.,ordered,2025-10-24,2025-01-15
2194,Mango,error,Aliqua ullamco aliqua minim dolor minim dolore dolor amet.,delivered,2025-09-07,2025-03-29
1639,Banana,8.0,Sit dolor do enim magna ullamco in lorem commodo sit.,delivered,2025-04-10,2025-02-16
2259,mango,100.0,Incididunt labore ut dolor ullamco laboris lorem aute consequat laboris eiusmod.,ordered,2026-01-17,2025-09-27
1367,Banana,12.5,Ipsum elit dolor reprehenderit aliqua labore ullamco in dolor lorem labore.,packed,2025-06-22,2025-10-23
2517,orange,8.0,Ea ipsum magna ipsum ut tempor aliquip quis lorem voluptate.,delivered,2026-03-11,2025-09-13
1421,apple,45.0,Consectetur consectetur ipsum voluptate do voluptate consectetur laboris dolor.,delivered,2025-05-24,2025-01-29
1195,APPLE,12.5,Sit ex tempor ut do amet do elit elit dolore reprehenderit commodo adipiscing aliquip.,shipped,2025-12-10,2026-02-26
2391,banana,100.0,Do elit magna ea incididunt ut commodo elit nostrud.,delivered,2026-03-16,2025-07-17
1548,ORANGE,12.5,Commodo in eiusmod ex ullamco enim irure consequat tempor quis ullamco et exercitation.,packed,2025-12-31,2026-02-19
